pocket,n_total,n_valid,qed_mean,qed_std,sa_mean,tanimoto_diversity,centroid_variance,mean_pairwise_centroid_distance,clashes_per_mol,bond_anomaly_rate,broken_rings_per_mol,distance_to_pocket_center,mol_mw,mol_logp,mol_hba,mol_hbd,mol_rotb
1gg5_A_rec,9,9,0.5253558494499613,0.19972816547010627,4.443830691092627,0.9143565465432987,0.01814285816088521,0.3203882254572642,10.0,0.07482993197278912,0.1111111111111111,1.5715231224188944,230.44366666666667,0.6350411111111113,3.888888888888889,3.0,3.5555555555555554
1h0i_A_rec,5,5,0.4283907544409063,0.19286204925833364,5.474976874932207,0.8832116420690158,0.17165416940991443,1.0500834657073586,26.0,0.0718954248366013,0.0,2.4197253400010514,405.9524000000002,1.4620600000000017,6.4,4.2,6.8
1h36_A_rec,6,6,0.5826413845338722,0.14449226240580654,4.067675861605652,0.8596024582159327,0.026444456607881157,0.3806970060718677,6.666666666666667,0.05789473684210526,0.0,0.8307945130368095,412.21516666666685,3.5432950000000027,4.666666666666667,1.5,9.333333333333334
1jn2_P_rec,10,10,0.37699945305650706,0.07922890662740367,3.7919193432851754,0.8924239253710284,0.1296213624233287,0.4554829815075304,8.0,0.01818181818181818,0.0,4.296393649617777,166.56869999999998,-1.6018799999999995,4.3,3.5,2.2
1k9t_A_rec,9,9,0.48093835230896687,0.04696252729543662,2.2601027170519834,0.88920516845016,0.006476097058854669,0.18700023004060726,1.1111111111111112,0.0,0.0,3.343682087885436,91.339,0.32773333333333343,1.5555555555555556,1.5555555555555556,1.3333333333333333
1l3l_A_rec,7,7,0.6812479389118885,0.13370917127584478,3.097746695017612,0.9181898767698542,0.03523850870117443,0.4490436080676602,12.857142857142858,0.03669724770642202,0.0,0.5701155081101261,218.79042857142858,2.547520000000001,2.857142857142857,0.8571428571428571,3.857142857142857
1phk_A_rec,3,3,0.39587095244028286,0.23885910304077954,4.52459915646731,0.8766314007418975,0.0003436810122734913,0.05091647976600846,6.666666666666667,0.0136986301369863,0.0,2.1032984342062218,361.20733333333345,0.2353666666666662,7.666666666666667,4.333333333333333,6.666666666666667
1r1h_A_rec,8,8,0.5029769601566138,0.1603752486470962,4.125475918886202,0.8810957011402136,0.13198303530583705,0.8556991953816347,32.5,0.05263157894736842,0.125,2.5713656576980544,331.29775000000006,1.6355612500000016,4.625,3.25,6.875
1rs9_A_rec,9,9,0.6059085367656887,0.19870523156216144,2.955178187032256,0.8841020113822963,0.0920424574686568,0.6655325909487281,10.0,0.038461538461538464,0.0,0.6278191721449661,207.308,2.867193333333335,2.2222222222222223,1.1111111111111112,4.777777777777778
1umd_B_rec,6,6,0.4194300822547779,0.09438749730397093,4.65705319461141,0.801337120239491,0.0014955573008850424,0.08306005057849213,15.0,0.04929577464788732,0.0,0.7278264849844955,377.25833333333344,1.2321833333333336,7.333333333333333,3.6666666666666665,6.5
2azy_A_rec,9,9,0.5994361318806685,0.12749806277064138,3.58078325477969,0.9362406982979106,0.05930270074795118,0.5860402949866718,1.1111111111111112,0.11363636363636363,0.0,0.7729285020424732,226.50344444444443,3.073462222222224,1.8888888888888888,1.0,3.888888888888889
2cy0_A_rec,7,7,0.4829432112135157,0.11052746905749315,3.1716778751754524,0.8769065448601553,0.0004405473696427982,0.050988326630919,25.714285714285715,0.012048192771084338,0.0,2.156386679895298,163.993,-0.2115428571428572,3.5714285714285716,2.5714285714285716,1.5714285714285714
2e24_A_rec,10,10,0.4123110691404344,0.1137384536055176,4.190674559433631,0.8911382199190611,0.8026205567523622,2.0841702324429754,51.0,0.05042016806722689,0.0,1.5437468174666458,193.4391,-0.9449299999999999,4.3,3.5,3.8
2e6d_A_rec,9,9,0.430509683267587,0.0397507476032031,2.716965863726956,0.8016988106825832,0.1760956291050485,1.0046296854202679,13.333333333333334,0.01818181818181818,0.0,1.6596752041395306,101.08333333333333,-0.4311466666666666,2.3333333333333335,1.6666666666666667,1.5555555555555556
2f2c_B_rec,8,8,0.6090704507689337,0.11020936633936765,2.42329220105681,0.9145057015368799,0.015997703712280154,0.30754954968005827,1.25,0.022058823529411766,0.0,2.956373625144124,224.149875,1.8987837500000004,3.25,2.0,3.625
2gns_A_rec,10,10,0.6091185285854149,0.09637384543275769,2.743038046983038,0.8638495977695934,0.21711955399313143,1.0524763091294342,1.0,0.018691588785046728,0.0,4.933836843067901,154.63419999999996,1.2461110000000002,1.8,1.6,2.4
2hcj_B_rec,7,7,0.43738291518486544,0.1644993066380341,3.3054984580222455,0.8827205889274191,0.008302838484367926,0.2276953919791563,34.285714285714285,0.03125,0.0,4.110201465624137,232.70200000000003,-0.3543685714285714,5.285714285714286,3.2857142857142856,3.142857142857143
2jjg_A_rec,9,9,0.5774268844430842,0.09873140298037347,2.6826935608353306,0.8280787824812522,0.000877043908444485,0.05928563987176372,10.0,0.018518518518518517,0.0,2.4206337424640876,162.60466666666665,0.7196466666666668,3.5555555555555554,1.7777777777777777,1.3333333333333333
2pc8_A_rec,10,10,0.5153327031705653,0.12387061216782426,4.532232787440729,0.9014219577704862,0.01967960649285297,0.31071917904446217,36.0,0.0661764705882353,0.0,1.4319723552251582,177.84299999999996,0.43449700000000047,3.1,2.3,1.6
2pqw_A_rec,10,10,0.49709762535494173,0.04570228984315316,2.212542617850218,0.8026579011576419,0.1627941437865085,0.9638221724895757,28.0,0.02702702702702703,0.0,2.38722375629115,126.29879999999999,0.6359799999999999,2.1,1.7,5.0
2rhy_A_rec,10,10,0.4564404874328235,0.09783268001559768,2.299958213691354,0.8710748185787177,0.102630389628157,0.6405856857832769,9.0,0.07692307692307693,0.0,3.7478779787401586,85.3146,0.152937,1.5,1.2,1.4
2rma_A_rec,8,8,0.4693158239805252,0.11084917687340633,3.4977323212143023,0.8564654812541924,0.019192003309850436,0.3467483117289904,7.5,0.024793388429752067,0.0,3.032752011232842,229.64662500000003,0.9037250000000003,3.875,2.25,5.625
2v3r_A_rec,9,9,0.4270429152668368,0.1693976104364904,4.361263428521569,0.9026048242546238,0.01507409794533284,0.2936244266510796,10.0,0.034013605442176874,0.0,1.3280739906188248,234.46366666666668,-1.347588888888888,5.444444444444445,4.222222222222222,4.555555555555555
2z3h_A_rec,7,7,0.45963668931344515,0.1420283183868724,3.578101438100615,0.9162208535499586,0.004440219203749815,0.1538583517777242,57.142857142857146,0.039603960396039604,0.0,0.9390284411807307,210.474,0.21432857142857184,4.285714285714286,2.857142857142857,4.285714285714286
2zen_A_rec,8,8,0.37940052972183547,0.089167536762041,3.6034838098149455,0.9019148320465961,0.004642399326408118,0.1462689637999482,3.75,0.03333333333333333,0.0,1.6272212043843512,122.62624999999998,-1.191675,3.5,3.125,2.0
3af2_A_rec,8,8,0.42530049062547803,0.12998190559445663,3.9963383038259352,0.8739428191047844,0.013472734511836415,0.26283473620043635,16.25,0.08235294117647059,0.0,0.7395785922396394,347.1346250000001,0.36083000000000004,6.25,4.5,5.625
3b6h_A_rec,8,8,0.6341479064875066,0.1434751836146151,3.3009117428413024,0.9071266467121089,0.33172139632304065,1.3878839646691734,7.5,0.038834951456310676,0.125,1.0365126958790756,187.93312499999996,2.1184862500000006,2.0,1.375,2.5
3chc_B_rec,8,8,0.5089273181237532,0.15152292764175707,3.3036163083887993,0.9158846222487741,0.28917207685767293,1.2660908051918447,73.75,0.04597701149425287,0.0,2.3561080216030774,151.70375,-0.11992499999999987,3.0,2.125,2.875
3daf_A_rec,7,7,0.24108408481141286,0.11594733218874764,5.149539141730925,0.8775693306775072,0.0020058974090754475,0.10234973305160396,14.285714285714286,0.0784313725490196,0.42857142857142855,2.6104803760374162,412.20457142857157,0.2158000000000016,8.142857142857142,4.857142857142857,8.571428571428571
3dzh_A_rec,3,3,0.5480336074860511,0.13770477740950185,4.434055787603876,0.8520717633620859,0.03135201787517258,0.4638205211409634,16.666666666666668,0.02564102564102564,0.0,2.3958897797487952,357.80500000000006,2.0651000000000006,5.0,3.3333333333333335,5.333333333333333
3ej8_A_rec,10,10,0.428966751215844,0.0613313707996223,3.138141448368836,0.9102327380054483,0.000602558788000998,0.049850823036799954,1.0,0.013333333333333334,0.0,1.0212693141926112,112.8462,-0.11152999999999999,2.4,2.1,0.4
3g51_A_rec,7,7,0.5204608040740449,0.06549010474011319,3.74737998895225,0.8783525648199406,0.041652364778761684,0.4839771673837931,14.285714285714286,0.029411764705882353,0.0,1.6628273151437107,265.49999999999994,0.004214285714285694,5.714285714285714,3.857142857142857,3.142857142857143
3gs6_A_rec,9,9,0.37280674505224587,0.13841044586673584,4.732899510495912,0.8681753226339458,0.030651151353972995,0.4104808209445702,8.88888888888889,0.11864406779661017,0.0,2.4110442193889376,206.9837777777778,-1.0186555555555552,4.777777777777778,3.7777777777777777,4.444444444444445
3hy9_B_rec,9,9,0.6420252388059463,0.1489979375791437,3.2159584922823914,0.8832312124274472,0.06705046380344584,0.48781509688833147,1.1111111111111112,0.041666666666666664,0.0,1.8756768802813473,230.941,0.8137222222222221,3.7777777777777777,2.111111111111111,4.888888888888889
3jyh_A_rec,10,10,0.4712831976415379,0.11574817109310974,4.150528295831998,0.8870302057839142,0.11978076730530447,0.8230543016438016,26.0,0.06976744186046512,0.0,1.2636180294093982,188.73639999999995,-0.6874899999999994,3.8,3.1,3.1
3kc1_A_rec,10,10,0.5473755987524103,0.10964728600390238,3.739855771996493,0.8831788486356029,0.03162798498180181,0.24452350433851816,2.0,0.023076923076923078,0.0,2.5975116255546027,203.1,0.48738899999999996,3.1,2.6,4.2
3l3n_A_rec,10,10,0.3884908383815577,0.08024015470259348,4.049459818400061,0.8764356592789598,0.0188472694479929,0.3181164812006448,12.0,0.05263157894736842,0.0,1.5609126600136816,145.43619999999996,-0.969574,3.5,2.7,2.3
3li4_A_rec,9,9,0.510254987345104,0.11462271796828585,4.329401775464634,0.8677512249846645,0.03789660996754043,0.4676478167049712,18.88888888888889,0.020689655172413793,0.0,2.0883865752603104,221.94011111111112,-0.3744888888888887,4.333333333333333,3.6666666666666665,4.111111111111111
3nfb_A_rec,9,9,0.5805918259674951,0.13043108648816432,3.4685420271981866,0.884562954727806,1.5094607487308558,3.0329220697632246,148.88888888888889,0.05925925925925926,0.0,2.997515393384701,227.95555555555555,1.5843766666666668,3.111111111111111,2.0,4.333333333333333
3o96_A_rec,8,8,0.5059763145027669,0.17392576444789334,3.815645003749088,0.887338962259612,0.0007705951616711762,0.06546800102594805,0.0,0.038314176245210725,0.0,1.353739819973069,413.5496250000002,4.476992500000003,5.0,1.5,4.75
3pdh_A_rec,8,8,0.5835653931018441,0.09235935924004886,3.5310765826515222,0.911174503939342,0.015248920712803643,0.2699080057148989,18.75,0.013793103448275862,0.0,2.1093500033790606,229.16375,1.5597624999999997,3.25,2.625,3.25
3pnm_A_rec,9,9,0.37002079791853,0.09238475580270748,2.6762974144911453,0.8391416509919262,0.18884138736225572,0.9374943747811538,33.333333333333336,0.0,0.0,1.0639679750649056,85.85077777777776,-1.1582666666666666,2.5555555555555554,2.4444444444444446,1.3333333333333333
3tym_A_rec,10,10,0.3664052662098854,0.11954125576651227,3.420817547832564,0.8847210238032998,0.0005630092383323307,0.05844030735516961,0.0,0.08176100628930817,0.0,1.4918733001292974,252.5449,1.0870400000000007,3.9,3.2,5.5
3u5y_B_rec,10,10,0.5037371308232337,0.17190381210489852,4.636691566723419,0.8823282913413683,0.013123280069604832,0.26499003816087063,1.0,0.06806282722513089,0.2,1.8546493019408625,268.24600000000004,-0.12658499999999923,5.3,4.3,3.9
3u9f_C_rec,8,8,0.7905938133712336,0.0814005671832484,3.6938508794433496,0.8961229801795901,0.3926353662634731,1.485633950001954,35.0,0.019736842105263157,0.0,1.1701276406605463,249.46925,2.644471250000001,2.375,1.25,3.375
3v4t_A_rec,9,9,0.4085244707302747,0.11486962358381803,4.111293919551213,0.883443357854775,0.008860531856102265,0.20447736884892542,3.3333333333333335,0.039735099337748346,0.0,1.2570030197738424,258.67255555555556,-0.43563333333333265,5.333333333333333,3.7777777777777777,6.111111111111111
3w83_B_rec,9,9,0.3959320180919901,0.09171431643302876,2.5893598987827575,0.7720990082114654,0.020269492303058374,0.3255014069229351,3.3333333333333335,0.0,0.0,1.5125754200520867,101.746,-0.56618,2.4444444444444446,1.7777777777777777,1.7777777777777777
4aaw_A_rec,10,10,0.5152865412214275,0.15504925280348847,3.6470231460583706,0.9347984388210882,0.3796718737146138,1.4629059276958212,47.0,0.07692307692307693,0.0,4.1213664010914774,141.6855,0.6195770000000002,2.3,1.8,1.3
4aua_A_rec,8,8,0.6086371080434365,0.06923673710836976,2.7119723704554044,0.8667407536175106,0.1549804020419305,0.9790841192311003,25.0,0.04,0.0,3.3201287845991363,206.37349999999998,1.6121375000000002,3.5,2.0,3.125
4azf_A_rec,9,9,0.6352489236301794,0.19551640310485047,3.168156716047941,0.9031570892200246,0.0019843759983595183,0.1031019892206293,0.0,0.025974025974025976,0.0,1.5785574057136607,231.99244444444446,1.340587777777778,3.5555555555555554,2.5555555555555554,2.888888888888889
4bel_A_rec,9,9,0.388643902446569,0.1911735893355638,4.488495727114316,0.8699834409679992,5.1076332750789315e-05,0.015209491535984184,15.555555555555555,0.05785123966942149,0.0,2.1900076333188534,387.93411111111135,1.4252488888888895,5.333333333333333,4.666666666666667,10.222222222222221
4d7o_A_rec,8,8,0.5583465580322862,0.19369024016717734,3.4461625650440153,0.8906490506816817,0.00010620541829322362,0.024004161891102344,1.25,0.043209876543209874,0.0,2.0766245894579054,289.00125,2.4999300000000004,4.125,2.25,7.625
4f1m_A_rec,7,7,0.3534837643469772,0.07560309366168358,4.730752711411649,0.8862987933054722,0.4630381369487823,1.628009419316758,51.42857142857143,0.09316770186335403,0.0,2.761036372206135,354.0178571428572,0.6061314285714291,7.714285714285714,3.857142857142857,6.571428571428571
4g3d_B_rec,4,4,0.7426148140543287,0.19107583264950975,3.1614177021529697,0.8566165576437169,0.0029062345803178087,0.13701459597415097,100.0,0.030303030303030304,0.0,1.387066023341935,326.94350000000003,3.4689250000000023,3.5,1.75,3.0
4gvd_A_rec,7,7,0.5302245135199233,0.07037685974552316,3.339643527270593,0.8992893432702538,0.047303619402036194,0.5513623439028277,2.857142857142857,0.0,0.0,4.841868545387991,150.19314285714285,0.7817142857142859,2.2857142857142856,1.5714285714285714,1.5714285714285714
4h3c_A_rec,7,7,0.6366919397635414,0.1218816239902324,2.523725085670829,0.898708843582843,0.36673893975623023,1.1596302304577801,8.571428571428571,0.021897810218978103,0.0,1.7349839438128112,262.2730000000001,2.872057142857144,3.142857142857143,1.0,2.857142857142857
4iiy_A_rec,5,5,0.33777253717536093,0.0811710436942466,4.627628656512139,0.8705706315257228,0.44611096440636056,1.6044350994369985,114.0,0.07086614173228346,0.0,2.4374941471226976,378.4928000000001,0.43152399999999985,6.8,5.0,7.2
4iwq_A_rec,6,6,0.7275461059996681,0.12917619181602238,3.0859761509075643,0.9175551831368005,0.002547694118981926,0.1266168008020298,0.0,0.020833333333333332,0.0,1.4357931392997738,209.16,1.91219,3.3333333333333335,1.0,2.5
4ja8_B_rec,7,7,0.31518415073792194,0.17148522886795295,4.857132828665217,0.8767319227948749,0.11837184525893228,0.8578712761056512,75.71428571428571,0.037037037037037035,0.14285714285714285,0.7046286331743962,405.8767142857145,5.78973714285715,3.5714285714285716,1.5714285714285714,11.0
4kcq_A_rec,6,6,0.5444508228189516,0.1283270725990386,3.1860631145502594,0.9280690837472082,0.012979467644824215,0.2662943613577274,3.3333333333333335,0.03333333333333333,0.0,1.5592768849509528,213.14416666666668,1.4656300000000009,3.0,1.8333333333333333,5.833333333333333
4keu_A_rec,7,7,0.6740038904444277,0.12375472586696774,3.0291269004298047,0.8984444837150122,0.19986689935555288,1.0573404114611469,30.0,0.03278688524590164,0.0,2.0614965568186783,229.594,3.0589171428571444,2.142857142857143,1.1428571428571428,4.571428571428571
4lfu_A_rec,9,9,0.6122521105497216,0.10937357751328422,2.687495490161471,0.871692528782356,0.0888717858227595,0.7041523761860627,2.2222222222222223,0.046296296296296294,0.0,0.7567462843369087,178.99466666666663,2.1771444444444454,2.111111111111111,1.1111111111111112,3.7777777777777777
4m7t_A_rec,7,7,0.6283492577716754,0.22370173810352492,3.9836023629441613,0.8857868838536572,8.202567878496091e-05,0.022305281868940922,4.285714285714286,0.05389221556886228,0.2857142857142857,0.8694879492342809,312.19642857142856,1.6269342857142863,4.285714285714286,2.2857142857142856,3.857142857142857
4p6p_A_rec,8,8,0.4213084541594152,0.11873092613993555,4.046596696878703,0.8648280114427104,0.342867113300795,1.3530164574501276,56.25,0.07368421052631578,0.0,1.3664472399616654,191.02112499999998,-0.49152499999999977,3.5,3.25,3.875
4pxz_A_rec,6,6,0.35820979726670593,0.1291513717955905,4.064426272733764,0.8701357150669741,0.053660998401896275,0.5926403586315004,43.333333333333336,0.045454545454545456,0.0,0.82272379147784,381.34200000000016,2.477310000000001,5.5,4.0,7.166666666666667
4q8b_B_rec,8,8,0.6215305241311402,0.09050062043751396,3.249198272980389,0.9197817131369359,0.25323216449794317,1.1667651504954224,7.5,0.047619047619047616,0.0,3.5384023404330476,188.61975,1.25634375,2.875,1.625,1.5
4qlk_A_rec,9,9,0.31335788218699206,0.1493009950698911,4.329886385573648,0.8768913106485642,0.12391559615551472,0.7902426370618036,34.44444444444444,0.031007751937984496,0.1111111111111111,1.7912860336930387,396.9396666666668,1.3661977777777798,7.0,4.777777777777778,9.333333333333334
4rlu_A_rec,8,8,0.6514791554924235,0.11079042768870298,3.3055391840358794,0.897806704977608,0.0001435412399633482,0.02992761399084728,6.25,0.013071895424836602,0.0,1.1983720987341573,255.19925,2.1408425000000006,3.25,2.125,4.625
4rn0_B_rec,10,10,0.558240230430075,0.1463468274728796,2.711577849330042,0.8589306404315546,0.08146655270397683,0.5592052116798042,23.0,0.019801980198019802,0.0,3.500185356362833,147.71489999999997,1.2292270000000005,1.6,1.6,3.1
4rv4_A_rec,10,10,0.3241016055027291,0.08121410726191743,4.193892206376051,0.8600758813586056,0.03893111376542977,0.4690130550134905,19.0,0.01948051948051948,0.0,2.0413765639703905,257.5532,-1.43225,5.7,4.4,5.5
4tos_A_rec,10,10,0.4979398757972402,0.16456186945912352,3.480192048248166,0.8823647281630549,0.3419775272459901,1.3248364044291014,70.0,0.033582089552238806,0.0,1.8957025025517882,348.99030000000016,2.7773330000000014,4.4,2.3,6.7
4tqr_A_rec,9,9,0.4355177168644986,0.12148059317237753,3.425967824620983,0.8727073027293503,0.2653194025059771,1.1406256533468175,25.555555555555557,0.011111111111111112,0.0,4.34549573469208,161.89499999999998,-0.8191333333333335,3.888888888888889,2.7777777777777777,2.6666666666666665
4u5s_A_rec,10,10,0.4906360377295481,0.1056695017109065,3.8578566577164444,0.8690694016809286,0.04820455460651376,0.42618412849431697,2.0,0.017543859649122806,0.1,4.4533095288058036,165.7031,-0.6323199999999999,3.5,2.6,2.4
4xli_B_rec,7,7,0.5705993209058005,0.13737269843027336,3.017907914342486,0.9149722652089588,0.003092258232625147,0.1350178503080132,0.0,0.048,0.0,2.512470901848075,252.11457142857148,2.3239657142857153,3.142857142857143,2.142857142857143,4.714285714285714
4yhj_A_rec,4,4,0.4422356671892749,0.028862785429021178,3.6772210619654246,0.8777810367345641,0.012440251451480026,0.3062500612229464,0.0,0.029411764705882353,0.5,1.159340306166423,330.54525000000007,0.9603925000000004,6.0,4.0,3.5
4z2g_A_rec,8,8,0.3618806845367839,0.15472488803775095,5.349786022664049,0.8752069097415692,0.1514905056124974,0.9547205584285133,13.75,0.10196078431372549,0.0,2.2741034525393773,438.3013750000001,1.3762500000000015,6.75,4.875,7.0
4zfa_A_rec,9,9,0.40562617288586184,0.14743527736377426,3.0675153878315107,0.8709375166608637,0.012462867130380148,0.2789091464310465,4.444444444444445,0.005154639175257732,0.0,1.422918450881885,285.50455555555556,4.467208888888893,2.0,0.6666666666666666,7.777777777777778
5aeh_A_rec,7,7,0.7498807544171624,0.07940712471958995,2.403179898554686,0.8524247722966426,0.016013844484818716,0.2941458063758706,10.0,0.015151515151515152,0.0,1.7874212911769114,258.88514285714285,2.4423314285714293,2.857142857142857,1.5714285714285714,4.428571428571429
5b08_A_rec,8,8,0.5887917531476403,0.13076500691241538,2.9021980120367967,0.9115136155392967,0.11557979164682013,0.850666414635576,35.0,0.07216494845360824,0.0,2.7883871259661746,182.53449999999998,2.1854900000000006,2.125,1.375,3.5
5bur_A_rec,8,8,0.37823048836308953,0.16789053173780982,4.791285955440987,0.8520294466801135,0.32110565541783204,1.3478524657494109,50.0,0.06486486486486487,0.0,1.794958748461995,338.30487500000004,-1.0515249999999994,7.125,4.875,4.625
5d7n_D_rec,7,7,0.5396290730465231,0.1871902027383359,3.8470844792476804,0.9115186264168519,0.02604044490201086,0.3785735588968344,11.428571428571429,0.014184397163120567,0.14285714285714285,2.679753437300619,269.2097142857143,1.0738571428571435,4.428571428571429,3.142857142857143,6.714285714285714
5i0b_A_rec,8,8,0.612793393222359,0.1221797447237742,3.7706267946196244,0.9156794100469943,1.2455198013478959,2.510107430823269,43.75,0.031007751937984496,0.0,2.5275543620573906,214.57300000000004,0.5187000000000004,3.875,2.25,3.0
5l1v_A_rec,7,7,0.5936853596338028,0.1851144130632359,3.4223939752459565,0.9008365987841556,0.014511386171590855,0.29107069821910914,17.142857142857142,0.09803921568627451,0.0,0.39929478382790334,232.68699999999998,2.0640714285714292,3.4285714285714284,2.142857142857143,4.142857142857143
5liu_X_rec,9,9,0.5635585568649039,0.12700722460228175,2.3291463879705625,0.7811746468789971,0.0012878456200725436,0.08282542028935869,3.3333333333333335,0.03125,0.0,1.9430319057120242,167.82155555555556,2.3935855555555565,1.5555555555555556,1.2222222222222223,5.222222222222222
5mgl_A_rec,7,7,0.5100447695967992,0.09575835069680505,3.1794548847296094,0.9223293217344792,0.0007926746594641678,0.060994559670546324,1.4285714285714286,0.0,0.0,3.0193680555577425,116.44014285714287,0.6362171428571429,1.7142857142857142,0.8571428571428571,0.7142857142857143
5mma_A_rec,9,9,0.4476638939138785,0.12278776628415333,3.9360332296061946,0.911555478916766,0.020908060896697625,0.3389475801252956,83.33333333333333,0.14432989690721648,0.0,3.5910661957934167,169.47444444444443,0.12301888888888894,3.3333333333333335,2.4444444444444446,3.4444444444444446
5ngz_A_rec,9,9,0.44983850081362203,0.18313399828742685,3.0216248231877945,0.8890019781419717,0.046220650140640585,0.2923589346643346,4.444444444444445,0.0425531914893617,0.0,4.305107062478224,156.6772222222222,0.407347777777778,2.5555555555555554,2.0,3.5555555555555554
5q0k_A_rec,7,7,0.6006483857416275,0.17090119716295066,3.228259703746711,0.8996248707097253,0.04924470135989051,0.5424735137429576,37.142857142857146,0.05847953216374269,0.0,0.42083033270625636,335.3781428571429,4.616565714285718,4.0,1.0,4.571428571428571
5tjn_A_rec,9,9,0.4640606786933616,0.06221536727843014,3.110472656057689,0.8420377024863348,0.016587231566310603,0.26659854131240285,24.444444444444443,0.02631578947368421,0.0,4.242983767396187,134.27088888888886,-0.6234333333333333,3.0,2.5555555555555554,3.111111111111111
5w2g_A_rec,10,10,0.5599163862578197,0.07303405839881748,3.9443111862521505,0.8978159668901144,6.84419198112534e-05,0.01911956951698198,3.0,0.05844155844155844,0.0,3.007012590863247,233.1338,0.9141699999999998,3.9,2.9,4.5
